NC_LFMT;43.62539900464182;4.00382653956078;1.0
NE_LFMT;43.67999999999969;3.98100000000000;1.0
W_LFMT;43.585103974709;3.9159444429871;0.8
NWb-LFMT;43.633243421404;3.934367658458817;0.6
